,start_value,bottom_value,difference,percent_diff
8213,140766.67,148066.67,7300.0,0.05185886687523403
8214,137366.67,101100.0,-36266.67000000001,-0.26401360679413727
8215,351133.33,329000.0,-22133.330000000016,-0.06303397629612664
8216,122766.67,121800.0,-966.6699999999983,-0.00787404268601566
8217,220566.67,214700.0,-5866.670000000013,-0.026598170974789673
8218,216433.33,227833.33,11400.0,0.052672109235670866
8219,72433.33,79166.67,6733.3399999999965,0.09295913911454846
8220,100400.0,104900.0,4500.0,0.044820717131474105
8221,224266.67,217866.67,-6400.0,-0.028537454986066364
8222,245066.67,229300.0,-15766.670000000013,-0.06433624776474096
8223,54233.33,54033.33,-200.0,-0.003687769126476283
8224,305933.33,281600.0,-24333.330000000016,-0.07953801568465918
8225,177666.67,165700.0,-11966.670000000013,-0.06735461412092664
8226,176966.67,173466.67,-3500.0,-0.019777735547603398
8227,172766.67,163833.33,-8933.340000000026,-0.051707542895860784
8228,140833.33,133733.33,-7100.0,-0.050414202376667515
8229,126533.33,131500.0,4966.669999999998,0.039251871423916514
8230,83166.67,82100.0,-1066.6699999999983,-0.012825690868709765
8231,143700.0,136733.33,-6966.670000000013,-0.04848065414057072
8232,151700.0,144566.67,-7133.329999999987,-0.04702261041529326
8235,113466.67,127833.33,14366.660000000003,0.12661568370694234
8236,302133.33,272700.0,-29433.330000000016,-0.09741834838281502
8237,105200.0,109233.33,4033.3300000000017,0.03833963878326998
8238,354166.67,323700.0,-30466.669999999984,-0.08602353801389608
8239,90133.33,83100.0,-7033.330000000002,-0.0780325102822674
8240,71566.67,80400.0,8833.330000000002,0.1234279867988828
8241,136333.33,142500.0,6166.670000000013,0.045232299394432844
8242,194100.0,177966.67,-16133.329999999987,-0.08311865018031936
8243,153833.33,148733.33,-5100.0,-0.03315276344859726
8246,78833.33,91200.0,12366.669999999998,0.1568710848571283
8247,77833.33,85833.33,8000.0,0.10278373031193705
8248,225733.33,219966.67,-5766.659999999974,-0.025546338239018467
8249,145100.0,133633.33,-11466.670000000013,-0.07902598208132332
8251,94633.33,96766.67,2133.3399999999965,0.02254322023752093
8252,188200.0,177633.33,-10566.670000000013,-0.05614596174282685
8254,177966.67,161966.67,-16000.0,-0.08990447480980568
8255,73033.33,69600.0,-3433.3300000000017,-0.04701045399408738
8256,138033.33,131933.33,-6100.0,-0.04419222516764611
8257,67666.67,74133.33,6466.6600000000035,0.09556639923318236
8258,141500.0,132700.0,-8800.0,-0.06219081272084806
8259,179766.67,147200.0,-32566.670000000013,-0.18116077913664425
8260,236066.67,224200.0,-11866.670000000013,-0.05026829920547451
8261,175866.67,184700.0,8833.329999999987,0.05022742512836564
8263,270566.67,264066.67,-6500.0,-0.024023653763414393
8264,156733.33,162800.0,6066.670000000013,0.03870695531065418
8265,345600.0,318700.0,-26900.0,-0.07783564814814815
8266,237966.67,242433.33,4466.659999999974,0.018770107595319857
8268,96966.67,110300.0,13333.330000000002,0.13750425790635074
8269,68500.0,76366.67,7866.669999999998,0.11484189781021895
8270,183066.67,188433.33,5366.659999999974,0.02931533085733178
8271,593733.33,497033.33,-96699.99999999994,-0.16286773053485132
8272,99433.33,101400.0,1966.6699999999983,0.019778780414977534
8274,292833.33,294700.0,1866.6699999999837,0.006374513447632425
8276,196433.33,197666.67,1233.3400000000256,0.006278669714554173
8277,127966.67,126966.67,-1000.0,-0.007814534831608887
8278,132666.67,139366.67,6700.0,0.050502511293906746
8279,86433.33,85600.0,-833.3300000000017,-0.00964130388126897
8281,75466.67,81400.0,5933.330000000002,0.07862186048490018
8282,235100.0,234266.67,-833.3299999999872,-0.0035445767758400136
8283,157133.33,163833.33,6700.0,0.04263894871953646
8284,392000.0,359200.0,-32800.0,-0.0836734693877551
8285,223700.0,208000.0,-15700.0,-0.07018328118015199
8286,94566.67,98333.33,3766.6600000000035,0.039830735289716805
8287,38066.67,41366.67,3300.0,0.08669000992206569
8289,222866.67,216366.67,-6500.0,-0.02916541984496829
8290,223966.67,220766.67,-3200.0,-0.014287840239799966
8291,163200.0,160266.67,-2933.329999999987,-0.017973835784313646
8292,174900.0,160133.33,-14766.670000000013,-0.08442921669525451
8293,293333.33,266466.67,-26866.660000000033,-0.091590887404442
8294,96600.0,94966.67,-1633.3300000000017,-0.016908178053830245
8295,149533.33,143133.33,-6400.0,-0.04279982262148513
8296,272133.33,263233.33,-8900.0,-0.032704556990501676
8298,196800.0,187166.67,-9633.329999999987,-0.04894984756097554
8299,82933.33,81000.0,-1933.3300000000017,-0.02331185785015508
8300,277633.33,254666.67,-22966.660000000003,-0.08272299294900941
8301,91500.0,77366.67,-14133.330000000002,-0.1544626229508197
8302,76700.0,77533.33,833.3300000000017,0.010864797913950478
8303,212033.33,178833.33,-33200.0,-0.15657915668258382
8304,62300.0,63333.33,1033.3300000000017,0.016586356340288953
8305,1054566.67,1006866.67,-47699.99999999988,-0.045231848641679416
8306,2199833.33,2092133.33,-107700.0,-0.04895825448739791
8307,126533.33,140166.67,13633.340000000011,0.107745050256719
8308,188233.33,153700.0,-34533.32999999999,-0.1834602299178365
8309,299666.67,268966.67,-30700.0,-0.1024471623754487
8310,214866.67,212966.67,-1900.0,-0.00884269300585335
8311,259200.0,226900.0,-32300.0,-0.1246141975308642
8312,94200.0,92133.33,-2066.6699999999983,-0.021939171974522276
8313,162533.33,148366.67,-14166.659999999974,-0.08716156864564317
8314,242233.33,238566.67,-3666.6599999999744,-0.015136893011378634
8316,59933.33,54166.67,-5766.6600000000035,-0.09621791413892743
8317,124733.33,121233.33,-3500.0,-0.02805986178674136
8318,149900.0,154100.0,4200.0,0.028018679119412943
8319,106466.67,111033.33,4566.6600000000035,0.042892860272609294
8320,138166.67,131266.67,-6900.0,-0.049939685164301924
8321,229533.33,207533.33,-22000.0,-0.09584664675931814
8322,151000.0,146333.33,-4666.670000000013,-0.03090509933774843
8324,738433.33,724233.33,-14200.0,-0.019229901228862464
8325,359666.67,340600.0,-19066.669999999984,-0.05301205696930434
8326,77600.0,84300.0,6700.0,0.08634020618556701
8328,84866.67,77300.0,-7566.669999999998,-0.0891595016041044
8329,115200.0,118266.67,3066.6699999999983,0.026620399305555542
8331,99333.33,98466.67,-866.6600000000035,-0.008724765393448538
8332,122166.67,139033.33,16866.65999999999,0.13806269746077215
8335,176300.0,165100.0,-11200.0,-0.06352807714123652
8336,404466.67,372500.0,-31966.669999999984,-0.07903412659441131
8337,173633.33,151900.0,-21733.329999999987,-0.12516796170412667
8338,263666.67,247200.0,-16466.669999999984,-0.06245260350881659
8339,88433.33,110400.0,21966.67,0.2483980870108589
8340,82100.0,95966.67,13866.669999999998,0.16889975639464067
8341,233700.0,238833.33,5133.329999999987,0.02196546854942228
8342,217833.33,208733.33,-9100.0,-0.041775058022571664
8344,249800.0,253533.33,3733.329999999987,0.01494527622097673
8345,244433.33,231000.0,-13433.329999999987,-0.05495703061444193
8346,239100.0,212166.67,-26933.329999999987,-0.1126446256796319
8347,66766.67,72033.33,5266.6600000000035,0.07888157369537831
8349,311433.33,280433.33,-31000.0,-0.09953976345434831
8350,150333.33,142166.67,-8166.659999999974,-0.05432368191405043
8351,120266.67,123300.0,3033.3300000000017,0.025221701074786572
8352,91166.67,83766.67,-7400.0,-0.0811700153137106
8353,119933.33,123266.67,3333.3399999999965,0.027793274813598494
8354,67833.33,65166.67,-2666.6600000000035,-0.03931194296373189
8355,407766.67,409566.67,1800.0,0.004414289181604764
8356,199466.67,190100.0,-9366.670000000013,-0.04695857207622713
8357,163066.67,164100.0,1033.3299999999872,0.006336855962042931
8358,503466.67,467666.67,-35800.0,-0.07110699105464122
8359,162733.33,143533.33,-19200.0,-0.11798443502630962
8361,79633.33,79200.0,-433.33000000000175,-0.005441565736356896
8363,1056400.0,992833.33,-63566.67000000004,-0.06017291745550932
8364,2589000.0,2274333.33,-314666.6699999999,-0.12153984936268827
8365,724500.0,673200.0,-51300.0,-0.07080745341614907
8366,326000.0,302366.67,-23633.330000000016,-0.07249487730061355
8367,508066.67,470800.0,-37266.669999999984,-0.07334996015385144
8368,166300.0,158900.0,-7400.0,-0.04449789536981359
8369,489633.33,494000.0,4366.669999999984,0.008918245005910819
8370,195966.67,198700.0,2733.329999999987,0.013947933084743375
8371,253700.0,256233.33,2533.329999999987,0.009985534095388203
8372,109966.67,102333.33,-7633.3399999999965,-0.06941503275492471
8373,227533.33,216566.67,-10966.659999999974,-0.04819803762376253
8374,131600.0,125900.0,-5700.0,-0.04331306990881459
8375,212933.33,205666.67,-7266.659999999974,-0.034126456388955055
8376,86033.33,85700.0,-333.33000000000175,-0.0038744286661925296
8377,116833.33,105666.67,-11166.660000000003,-0.09557769174258753
8379,86466.67,80933.33,-5533.3399999999965,-0.06399390655382006
8380,899133.33,734366.67,-164766.65999999992,-0.18325053081949472
8381,143633.33,130500.0,-13133.329999999987,-0.09143650711154569
8382,118766.67,113866.67,-4900.0,-0.04125736622909441
8383,104000.0,105966.67,1966.6699999999983,0.018910288461538444
8384,206200.0,198700.0,-7500.0,-0.036372453928225024
8385,116466.67,112866.67,-3600.0,-0.030910130769601293
8386,126766.67,122733.33,-4033.3399999999965,-0.031817038342965044
8387,111766.67,111100.0,-666.6699999999983,-0.005964837281096397
8388,187533.33,185866.67,-1666.6599999999744,-0.008887273531590223
8389,375300.0,370400.0,-4900.0,-0.013056221689315214
8390,69400.0,67533.33,-1866.6699999999983,-0.02689726224783859
8391,89066.67,90200.0,1133.3300000000017,0.012724512996837108
8392,95500.0,95800.0,300.0,0.0031413612565445027
8393,92466.67,90900.0,-1566.6699999999983,-0.016943077976096666
8394,243200.0,222100.0,-21100.0,-0.08675986842105263
8395,139733.33,140533.33,800.0,0.005725190976268869
8396,89633.33,88866.67,-766.6600000000035,-0.008553291504399128
8397,169033.33,170600.0,1566.6700000000128,0.00926840878068256
8398,205233.33,188233.33,-17000.0,-0.08283254966432597
8399,139933.33,118166.67,-21766.65999999999,-0.15555021809314473
8400,337200.0,325966.67,-11233.330000000016,-0.03331355278766315
8401,60566.67,62666.67,2100.0,0.03467253524091716
8402,74866.67,70900.0,-3966.6699999999983,-0.052983123197545695
8403,167866.67,157966.67,-9900.0,-0.058975376112482596
8404,79466.67,73000.0,-6466.669999999998,-0.08137587745906552
8405,423066.67,407866.67,-15200.0,-0.035928143429497766
8406,238900.0,233333.33,-5566.670000000013,-0.023301255755546306
8407,64366.67,61566.67,-2800.0,-0.0435007745468268
8409,144966.67,153366.67,8400.0,0.05794435369178308
8410,239600.0,245600.0,6000.0,0.025041736227045076
8411,422033.33,393733.33,-28300.0,-0.0670563151967168
8413,119333.33,129466.67,10133.339999999997,0.08491625935520275
8414,232066.67,224733.33,-7333.340000000026,-0.031600143182991446
8415,73700.0,72000.0,-1700.0,-0.023066485753052916
8416,99833.33,113366.67,13533.339999999997,0.13555933674655546
8417,311333.33,291500.0,-19833.330000000016,-0.06370448676343138
8418,62533.33,69533.33,7000.0,0.11194030447442987
8419,544766.67,532666.67,-12100.0,-0.0222113441705235
8420,165633.33,169666.67,4033.3400000000256,0.02435101679112547
8422,110533.33,107000.0,-3533.3300000000017,-0.0319661951738901
8423,129533.33,134166.67,4633.340000000011,0.03576948110575101
8424,206700.0,197200.0,-9500.0,-0.045960328979196906
8425,289833.33,281600.0,-8233.330000000016,-0.028407119360633976
8426,248866.67,236433.33,-12433.340000000026,-0.04995984395982003
8427,139100.0,126133.33,-12966.669999999998,-0.09321833213515456
8428,119633.33,133400.0,13766.669999999998,0.11507386779252904
8430,196966.67,194533.33,-2433.3400000000256,-0.012354069853544387
8431,339300.0,328333.33,-10966.669999999984,-0.03232145593869727
8432,386933.33,378733.33,-8200.0,-0.02119228136795556
8434,275666.67,259366.67,-16299.99999999997,-0.05912938259819358
8435,89233.33,86800.0,-2433.3300000000017,-0.027269295004456313
8436,71333.33,73866.67,2533.3399999999965,0.03551411380907069
8437,184666.67,185800.0,1133.3299999999872,0.006137165954202711
8438,169900.0,177733.33,7833.329999999987,0.0461055326662742
8439,127266.67,119066.67,-8200.0,-0.06443163791431017
8440,127266.67,133566.67,6300.000000000015,0.04950235595855548
8441,157966.67,142166.67,-15800.0,-0.10002109938761132
8442,140766.67,133133.33,-7633.340000000026,-0.05422689902375346
8443,76466.67,89000.0,12533.330000000002,0.16390579058823931
8444,370600.0,340400.0,-30200.0,-0.08148947652455478
8445,162666.67,172933.33,10266.659999999974,0.06311471182141967
8447,265566.67,247566.67,-17999.99999999997,-0.06777958996134557
8448,170233.33,165400.0,-4833.329999999987,-0.028392383559670643
8449,77766.67,70133.33,-7633.3399999999965,-0.0981569610734264
8451,131800.0,129000.0,-2800.0,-0.021244309559939303
8453,112800.0,117533.33,4733.330000000002,0.04196214539007094
8454,124350.0,99233.33,-25116.67,-0.20198367511057497
8455,304933.33,288466.67,-16466.660000000033,-0.05400085323568936
8456,195300.0,184733.33,-10566.670000000013,-0.05410481310803898
8457,95100.0,90333.33,-4766.669999999998,-0.05012271293375393
8458,185600.0,173500.0,-12100.0,-0.06519396551724138
8459,190566.67,187000.0,-3566.670000000013,-0.01871612701213708
8460,148533.33,139133.33,-9400.0,-0.06328545922992504
8462,1151333.33,1035300.0,-116033.33000000007,-0.10078169977064771
8463,395100.0,357433.33,-37666.669999999984,-0.09533452290559348
8465,192233.33,187366.67,-4866.659999999974,-0.025316421455113817
8466,157400.0,160366.67,2966.670000000013,0.01884796696315129
8467,393866.67,307066.67,-86800.0,-0.22037914505434036
8468,139100.0,130366.67,-8733.330000000002,-0.0627845434938893
8469,340133.33,331033.33,-9100.0,-0.026754214295905666
8470,101333.33,114100.0,12766.669999999998,0.1259868791443052
8471,99233.33,101766.67,2533.3399999999965,0.02552912413601354
8472,136033.33,143600.0,7566.670000000013,0.055623647528146324
8476,263800.0,257433.33,-6366.670000000013,-0.024134457922668738
8477,496866.67,508533.33,11666.660000000033,0.02348046408506337
8479,77566.67,80966.67,3400.0,0.043833259826675554
8482,257000.0,233233.33,-23766.670000000013,-0.09247731517509733
8484,123100.0,116433.33,-6666.669999999998,-0.054156539398862696
8485,462233.33,424800.0,-37433.330000000016,-0.08098362357383448
8486,146933.33,150700.0,3766.670000000013,0.02563523197902078
8487,226100.0,234633.33,8533.329999999987,0.03774139761167619
8489,148800.0,128733.33,-20066.67,-0.13485665322580645
8490,175633.33,161900.0,-13733.329999999987,-0.07819318804693841
8491,205466.67,194900.0,-10566.670000000013,-0.05142765977567073
8492,349966.67,328733.33,-21233.339999999967,-0.06067246346630657
8493,150066.67,151366.67,1300.0,0.00866281633356694
8494,220400.0,219800.0,-600.0,-0.0027223230490018148
8495,87866.67,89866.67,2000.0,0.022761759379295927
8496,424066.67,367033.33,-57033.33999999997,-0.13449144682839603
8497,101066.67,103700.0,2633.3300000000017,0.026055375130099784
8498,112233.33,109366.67,-2866.6600000000035,-0.02554196690056335
8499,263233.33,241533.33,-21700.00000000003,-0.08243636928499909
8500,153633.33,149633.33,-4000.0,-0.026036017054372255
8501,181866.67,177433.33,-4433.340000000026,-0.024376869054676294
8502,149000.0,141833.33,-7166.670000000013,-0.04809845637583901
8504,795166.67,759933.33,-35233.340000000084,-0.04430937730325151
8508,131566.67,128033.33,-3533.340000000011,-0.026855889869372013
8509,102600.0,104633.33,2033.3300000000017,0.01981803118908384
8510,53633.33,45066.67,-8566.660000000003,-0.15972642384875232
8511,149133.33,142866.67,-6266.659999999974,-0.04202051949084738
8512,186733.33,183866.67,-2866.6599999999744,-0.015351624693888202
8513,532666.67,480300.0,-52366.67000000004,-0.0983103936275946
8514,209166.67,188233.33,-20933.340000000026,-0.10007971155251467
8515,98366.67,97166.67,-1200.0,-0.012199254076609486
8516,319100.0,311900.0,-7200.0,-0.022563459730492008
8517,156433.33,147400.0,-9033.329999999987,-0.05774555844333166
8519,49233.33,47200.0,-2033.3300000000017,-0.041299867386585504
8520,140933.33,136433.33,-4500.0,-0.03192999129446526
8521,214666.67,250300.0,35633.32999999999,0.16599377071438237
8522,124366.67,126700.0,2333.3300000000017,0.018761698773473647
8523,205666.67,199966.67,-5700.0,-0.027714748335255293
8524,186400.0,177833.33,-8566.670000000013,-0.04595853004291852
8527,101366.67,78200.0,-23166.67,-0.22854326772300992
8528,156033.33,148200.0,-7833.329999999987,-0.05020292779754164
8529,175233.33,166800.0,-8433.329999999987,-0.04812628967331722
8531,53966.67,55066.67,1100.0,0.020382951180793626
8532,141100.0,138566.67,-2533.329999999987,-0.017954145995747607
8533,90133.33,97500.0,7366.669999999998,0.08173080923560683
8534,228266.67,224933.33,-3333.3400000000256,-0.014602832730683045
8535,60300.0,56466.67,-3833.3300000000017,-0.06357097844112772
8536,198466.67,203633.33,5166.659999999974,0.026032885017922527
8537,352266.67,319300.0,-32966.669999999984,-0.09358441433020043
8538,339333.33,328200.0,-11133.330000000016,-0.03280942075451302
8539,132300.0,131600.0,-700.0,-0.005291005291005291
8540,175233.33,181466.67,6233.340000000026,0.03557165751515437
8541,554166.67,533500.0,-20666.670000000042,-0.0372932388734242
8542,285933.33,277466.67,-8466.660000000033,-0.02961060887865025
8543,385800.0,351233.33,-34566.669999999984,-0.08959738206324516
8544,215866.67,194800.0,-21066.670000000013,-0.09759111955541822
8548,139500.0,132700.0,-6800.0,-0.04874551971326165
8550,188233.33,186300.0,-1933.3299999999872,-0.010270922795659979
8551,358066.67,313266.67,-44800.0,-0.12511636450273353
8553,1228900.0,1130900.0,-98000.0,-0.0797461144112621
8555,78266.67,92333.33,14066.660000000003,0.17972733476459396
8557,126733.33,118733.33,-8000.0,-0.06312467288597245
8558,75333.33,74233.33,-1100.0,-0.014601770557600468
8559,153066.67,161533.33,8466.659999999974,0.055313544091603835
8560,78366.67,76700.0,-1666.6699999999983,-0.021267587355695963
8561,70566.67,77500.0,6933.330000000002,0.09825219186338256
8562,207566.67,205766.67,-1800.0,-0.008671912499246627
8563,493100.0,453066.67,-40033.330000000016,-0.08118704116812009
8565,137900.0,129733.33,-8166.669999999998,-0.05922168237853516
8566,94066.67,83933.33,-10133.339999999997,-0.10772508477232155
8567,581200.0,566400.0,-14800.0,-0.025464556090846524
8568,108166.67,103566.67,-4600.0,-0.042526963250324706
8570,118066.67,111300.0,-6766.669999999998,-0.05731227957898701
8571,157833.33,158600.0,766.6700000000128,0.0048574657836846806
8572,355800.0,293866.67,-61933.330000000016,-0.17406781899943793
8574,228866.67,211866.67,-17000.0,-0.07427905513721154
8575,116500.0,138733.33,22233.329999999987,0.19084403433476385
8576,261833.33,240966.67,-20866.659999999974,-0.07969443767911433
8577,139366.67,138100.0,-1266.6700000000128,-0.009088758452792283
8578,669366.67,582166.67,-87200.0,-0.1302723961442538
8579,190466.67,186733.33,-3733.3400000000256,-0.019601014707717763
8580,86366.67,81366.67,-5000.0,-0.05789270328472778
8581,55833.33,57766.67,1933.3399999999965,0.034626987141909614
8582,140233.33,149400.0,9166.670000000013,0.06536727039142559
8583,132900.0,130766.67,-2133.3300000000017,-0.01605214446952597
8584,176666.67,170366.67,-6300.0,-0.03566037668565327
8585,83533.33,81700.0,-1833.3300000000017,-0.02194728738815993
8586,110466.67,107133.33,-3333.3399999999965,-0.03017507452700436
8587,238466.67,236733.33,-1733.3400000000256,-0.00726868874379814
8588,202233.33,189766.67,-12466.659999999974,-0.0616449326132343
8590,202200.0,159633.33,-42566.67000000001,-0.2105176557863502
8591,430866.67,424400.0,-6466.669999999984,-0.01500851760011974
8592,213833.33,207033.33,-6800.0,-0.031800468149656556
8593,70633.33,69066.67,-1566.6600000000035,-0.022180180376601293
8594,239333.33,222900.0,-16433.329999999987,-0.06866293967497125
8595,79800.0,76300.0,-3500.0,-0.043859649122807015
8596,166533.33,163900.0,-2633.329999999987,-0.015812630420589006
8597,213233.33,263100.0,49866.67000000001,0.23385964098576906
8598,94633.33,95733.33,1100.0,0.011623811610560465
8599,86333.33,77733.33,-8600.0,-0.09961390345999627
8600,1484033.33,1387266.67,-96766.66000000015,-0.06520517972463606
8601,159133.33,157000.0,-2133.329999999987,-0.01340592822383587
8602,293066.67,286033.33,-7033.339999999967,-0.023999112556879865
8603,551800.0,473366.67,-78433.33000000002,-0.14214086625588984
8604,163866.67,166300.0,2433.329999999987,0.014849450470922409
8606,105500.0,94366.67,-11133.330000000002,-0.10552919431279623
8607,80000.0,90033.33,10033.330000000002,0.12541662500000003
8608,168700.0,165166.67,-3533.329999999987,-0.02094445761707165
8610,172433.33,167233.33,-5200.0,-0.030156582836972413
8612,142500.0,132466.67,-10033.329999999987,-0.07040933333333324
8613,197066.67,184766.67,-12300.0,-0.062415425195950176
8614,252200.0,247266.67,-4933.329999999987,-0.0195611816019032
8615,164933.33,170133.33,5200.0,0.031527890693773056
8617,105300.0,102400.0,-2900.0,-0.027540360873694207
8618,229733.33,224233.33,-5500.0,-0.023940801275983768
8619,234700.0,245300.0,10600.0,0.04516403919897742
8620,350700.0,349833.33,-866.6699999999837,-0.0024712574850298936
8621,169533.33,153466.67,-16066.659999999974,-0.09476991928371828
8622,123333.33,115933.33,-7400.0,-0.06000000162162167
8624,431666.67,354366.67,-77300.0,-0.17907335769055324
8626,105900.0,101933.33,-3966.6699999999983,-0.03745675165250235
8627,107366.67,108600.0,1233.3300000000017,0.011487084399655888
8628,173300.0,166633.33,-6666.670000000013,-0.03846895556837861
8629,105833.33,107100.0,1266.6699999999983,0.011968535810032608
8632,134066.67,125600.0,-8466.670000000013,-0.06315268366104723
8633,107333.33,107466.67,133.3399999999965,0.0012422981752266188
8634,451966.67,438400.0,-13566.669999999984,-0.030016970056663657
8636,280900.0,246733.33,-34166.67000000001,-0.12163285866856537
8637,141700.0,137700.0,-4000.0,-0.028228652081863093
8638,52266.67,48433.33,-3833.3399999999965,-0.07334195960829333
8639,100300.0,109300.0,9000.0,0.0897308075772682
8640,285500.0,299400.0,13900.0,0.04868651488616462
8643,188200.0,213133.33,24933.329999999987,0.13248315621679058
8644,245766.67,236700.0,-9066.670000000013,-0.03689137343155609
8645,300133.33,290400.0,-9733.330000000016,-0.03243002035128859
8646,68466.67,65500.0,-2966.6699999999983,-0.04333013420982791
8647,98600.0,95533.33,-3066.6699999999983,-0.031102129817444202
8648,122400.0,122400.0,0.0,0.0
8650,125900.0,126066.67,166.66999999999825,0.0013238284352660703
8651,72766.67,82300.0,9533.330000000002,0.13101231649050316
8652,124600.0,119666.67,-4933.330000000002,-0.039593338683788136
8653,269000.0,251833.33,-17166.670000000013,-0.0638166171003718
8654,110466.67,112666.67,2200.0,0.019915509356804185
8655,71100.0,74566.67,3466.6699999999983,0.048757665260196884
8656,115000.0,117666.67,2666.6699999999983,0.02318843478260868
8657,371233.33,370266.67,-966.6600000000326,-0.0026039149017143275
8659,113600.0,120366.67,6766.669999999998,0.0595657570422535
8660,89300.0,94133.33,4833.330000000002,0.0541246360582307
8661,88666.67,85766.67,-2900.0,-0.03270676568771558
8662,100333.33,110366.67,10033.339999999997,0.10000006976744415
8663,59700.0,59466.67,-233.33000000000175,-0.0039083752093802635
8664,180133.33,172800.0,-7333.329999999987,-0.04071056700056557
8665,152733.33,150666.67,-2066.6599999999744,-0.013531165725254432
8666,170033.33,162400.0,-7633.329999999987,-0.04489313948035945
8667,108100.0,99533.33,-8566.669999999998,-0.07924764107308047
8668,151700.0,150466.67,-1233.3299999999872,-0.00813005932762022
8670,103333.33,94933.33,-8400.0,-0.08129032520291371
8671,157333.33,154166.67,-3166.6599999999744,-0.020127076697607396
8674,302466.67,291500.0,-10966.669999999984,-0.036257449457158315
8675,173166.67,164500.0,-8666.670000000013,-0.0500481414812678
8676,95100.0,104066.67,8966.669999999998,0.09428675078864351
8677,233833.33,225466.67,-8366.659999999974,-0.03578044242024854
8678,255200.0,247166.67,-8033.329999999987,-0.03147856583072095
8679,459866.67,441166.67,-18700.0,-0.04066396027352885
8680,353666.67,314300.0,-39366.669999999984,-0.11131009320160135
8681,192066.67,191066.67,-1000.0,-0.0052065254216153165
8682,149200.0,148666.67,-533.3299999999872,-0.0035745978552277962
8684,119500.0,121766.67,2266.6699999999983,0.018967949790794966
8685,96266.67,101766.67,5500.0,0.05713296201063151
8686,352966.67,323433.33,-29533.339999999967,-0.0836717529165005
8688,286133.33,281066.67,-5066.660000000033,-0.017707339442070702
8689,167400.0,160733.33,-6666.670000000013,-0.03982479091995229
8691,264100.0,268100.0,4000.0,0.015145778114350625
8692,71700.0,65800.0,-5900.0,-0.08228730822873083
8693,207966.67,202066.67,-5900.0,-0.02836993062397931
8694,131200.0,133066.67,1866.6700000000128,0.014227667682926926
8695,248833.33,237400.0,-11433.329999999987,-0.04594774341524099
8696,225800.0,229266.67,3466.670000000013,0.015352834366696247
8698,106133.33,111700.0,5566.669999999998,0.052449781798045894
8700,249500.0,250333.33,833.3299999999872,0.0033399999999999485
8701,230200.0,217333.33,-12866.670000000013,-0.055893440486533504
8702,199533.33,190366.67,-9166.659999999974,-0.0459404952546022
8703,150233.33,143300.0,-6933.329999999987,-0.046150411496569954
8705,304033.33,296766.67,-7266.660000000033,-0.023900866395141718
8706,548166.67,518033.33,-30133.340000000026,-0.0549711276681598
8707,114133.33,110500.0,-3633.3300000000017,-0.031834083873659005
8708,86100.0,87300.0,1200.0,0.013937282229965157
8709,132700.0,129866.67,-2833.3300000000017,-0.021351394122079894
8712,232166.67,218466.67,-13700.0,-0.05900933152893996
8713,134866.67,126433.33,-8433.340000000011,-0.0625309425968626
8715,103400.0,93400.0,-10000.0,-0.09671179883945841
8716,200433.33,196033.33,-4400.0,-0.02195243675290931
8717,1466366.67,1434633.33,-31733.33999999985,-0.02164079465881467
8718,175066.67,158666.67,-16400.0,-0.09367859684541895
8719,122800.0,129266.67,6466.669999999998,0.05266017915309445
8720,87600.0,93200.0,5600.0,0.0639269406392694
8724,127966.67,129366.67,1400.0,0.010940348764252442
8725,62533.33,62966.67,433.3399999999965,0.0069297445058498644
8726,172433.33,173100.0,666.6700000000128,0.0038662478999855355
8731,80000.0,70066.67,-9933.330000000002,-0.12416662500000002
8732,126966.67,116400.0,-10566.669999999998,-0.08322396736088297
8733,82533.33,79033.33,-3500.0,-0.04240710995182189
8734,758500.0,674300.0,-84200.0,-0.11100856954515491
8735,165633.33,157533.33,-8100.0,-0.04890320082316766
8736,106333.33,109600.0,3266.6699999999983,0.030721035445800467
8738,106433.33,99700.0,-6733.330000000002,-0.06326335932550453
8739,105066.67,117533.33,12466.660000000003,0.11865475511882126
8740,120066.67,110133.33,-9933.339999999997,-0.08273186888584481
8741,162000.0,159166.67,-2833.329999999987,-0.01748969135802461
8742,262933.33,245566.67,-17366.660000000003,-0.06604967122273925
8743,74900.0,75733.33,833.3300000000017,0.011125901201602159
8744,118033.33,113933.33,-4100.0,-0.03473595127749086
8745,159666.67,155433.33,-4233.340000000026,-0.026513611137503057
8746,73500.0,73566.67,66.66999999999825,0.000907074829931949
8747,88766.67,93333.33,4566.6600000000035,0.051445660854462644
8748,79766.67,83100.0,3333.3300000000017,0.04178850640248617
8749,199300.0,185200.0,-14100.0,-0.07074761665830406
8750,115833.33,124366.67,8533.339999999997,0.07366912442213304
8752,241600.0,231500.0,-10100.0,-0.0418046357615894
8753,259233.33,241033.33,-18200.0,-0.07020702160482219
8755,171133.33,175666.67,4533.340000000026,0.026490105697119466
8756,248133.33,247833.33,-300.0,-0.001209027420862808
8757,348633.33,334566.67,-14066.660000000033,-0.04034800688735077
8758,49933.33,55666.67,5733.3399999999965,0.11481990085580106
8759,80266.67,80266.67,0.0,0.0
8760,184766.67,165833.33,-18933.340000000026,-0.10247162001674882
8761,158900.0,153066.67,-5833.329999999987,-0.036710698552548694
8762,229266.67,202333.33,-26933.340000000026,-0.1174760378383828
8763,123233.33,110433.33,-12800.0,-0.10386800389147968
8764,200066.67,193400.0,-6666.670000000013,-0.033322242030619155
